"ID","Pred"
"2015_1116_1461",0.691137130331961
"2015_1116_1462",0.515700368380073
"2015_1124_1125",0.910317996144691
"2015_1124_1129",0.602274513522321
"2015_1124_1138",0.705391244478415
"2015_1124_1139",0.54113197769945
"2015_1124_1140",0.689512788496608
"2015_1124_1153",0.599988183880217
"2015_1124_1157",0.926290279568036
"2015_1124_1172",0.623114781445517
"2015_1124_1173",0.646935156568707
"2015_1124_1181",0.282309887334434
"2015_1124_1186",0.821264130918809
"2015_1124_1207",0.499406931820123
"2015_1124_1208",0.661488025226187
"2015_1124_1209",0.817812640602652
"2015_1124_1211",0.346957270717396
"2015_1124_1214",0.953382142873104
"2015_1124_1217",0.839956403283068
"2015_1124_1231",0.609641906903383
"2015_1124_1234",0.552377023722471
"2015_1124_1235",0.507761901777061
"2015_1124_1242",0.524786828127435
"2015_1124_1246",0.237866377004701
"2015_1124_1248",0.970177030170855
"2015_1124_1257",0.481392193040533
"2015_1124_1261",0.652657625180489
"2015_1124_1264",0.963273129702301
"2015_1124_1268",0.554350253513777
"2015_1124_1277",0.531886267097312
"2015_1124_1279",0.572244965342343
"2015_1124_1295",0.940683593568321
"2015_1124_1301",0.575782722884804
"2015_1124_1308",0.8670507387379
"2015_1124_1314",0.524142598478829
"2015_1124_1316",0.9347682207133
"2015_1124_1318",0.890011124123779
"2015_1124_1320",0.517877030392694
"2015_1124_1323",0.492091931372759
"2015_1124_1326",0.550908064695702
"2015_1124_1328",0.491642180119292
"2015_1124_1329",0.636378603926514
"2015_1124_1332",0.60120080025032
"2015_1124_1344",0.573311152041
"2015_1124_1345",0.630466439637432
"2015_1124_1352",0.96419690471738
"2015_1124_1361",0.576000718272982
"2015_1124_1372",0.655022523478904
"2015_1124_1374",0.551404764068028
"2015_1124_1385",0.642442487442136
"2015_1124_1400",0.660018248740431
"2015_1124_1411",0.950836261203774
"2015_1124_1412",0.903758619158088
"2015_1124_1414",0.810219580223981
"2015_1124_1417",0.578764994757844
"2015_1124_1428",0.426117201252785
"2015_1124_1433",0.52481856766826
"2015_1124_1434",0.75500660315785
"2015_1124_1437",0.276795794277131
"2015_1124_1438",0.402543323749857
"2015_1124_1452",0.50490360186235
"2015_1124_1455",0.535483382131446
"2015_1124_1458",0.25892045828433
"2015_1124_1459",0.771460336182902
"2015_1124_1461",0.766293464818762
"2015_1124_1462",0.601174284980395
"2015_1125_1129",0.190739088019035
"2015_1125_1138",0.277335716455351
"2015_1125_1139",0.139845739697222
"2015_1125_1140",0.302964447173625
"2015_1125_1153",0.231411560454797
"2015_1125_1157",0.492405573135857
"2015_1125_1172",0.219496643953485
"2015_1125_1173",0.266631820672865
"2015_1125_1181",0.0374203879257648
"2015_1125_1186",0.494514656882448
"2015_1125_1207",0.0748064503785369
"2015_1125_1208",0.297567918340143
"2015_1125_1209",0.419646430507572
"2015_1125_1211",0.054333272949925
"2015_1125_1214",0.489637254170614
"2015_1125_1217",0.4850149251317
"2015_1125_1231",0.281725464819692
"2015_1125_1234",0.147158672187106
"2015_1125_1235",0.0869202207660029
"2015_1125_1242",0.0661164175179414
"2015_1125_1246",0.0295926257173873
"2015_1125_1248",0.539639347522037
"2015_1125_1257",0.0642385642750319
"2015_1125_1261",0.277908534790007
"2015_1125_1264",0.50348117861813
"2015_1125_1268",0.105451131402568
"2015_1125_1277",0.129524324134033
"2015_1125_1279",0.212636535878139
"2015_1125_1295",0.494548898338285
"2015_1125_1301",0.200921904390798
"2015_1125_1308",0.448115978642612
"2015_1125_1314",0.0750463634935532
"2015_1125_1316",0.518802891015654
"2015_1125_1318",0.510653079186706
"2015_1125_1320",0.124168519445282
"2015_1125_1323",0.0964658542832139
"2015_1125_1326",0.150393412828286
"2015_1125_1328",0.0574577228275937
"2015_1125_1329",0.278965244391368
"2015_1125_1332",0.195495827988195
"2015_1125_1344",0.163609182921964
"2015_1125_1345",0.270309038164025
"2015_1125_1352",0.506062857947928
"2015_1125_1361",0.203170627831725
"2015_1125_1372",0.191921052042675
"2015_1125_1374",0.118839347471863
"2015_1125_1385",0.290968824863261
"2015_1125_1400",0.265602192072548
"2015_1125_1411",0.508826791283508
"2015_1125_1412",0.481341192832089
"2015_1125_1414",0.450374574945705
"2015_1125_1417",0.213392097830142
"2015_1125_1428",0.0704554069757776
"2015_1125_1433",0.105552161169276
"2015_1125_1434",0.41209202380704
"2015_1125_1437",0.032170879264981
"2015_1125_1438",0.0498716774232118
"2015_1125_1452",0.0936608144835515
"2015_1125_1455",0.117300948167218
"2015_1125_1458",0.0330900491235991
"2015_1125_1459",0.32866749060567
"2015_1125_1461",0.322776758050795
"2015_1125_1462",0.161522291334138
"2015_1129_1138",0.585797736449521
"2015_1129_1139",0.442242392443922
"2015_1129_1140",0.586777873145441
"2015_1129_1153",0.487432555399471
"2015_1129_1157",0.80645881698359
"2015_1129_1172",0.533951958379218
"2015_1129_1173",0.52288884092452
"2015_1129_1181",0.179448233298666
"2015_1129_1186",0.723150306913466
"2015_1129_1207",0.438980376511791
"2015_1129_1208",0.570622579772713
"2015_1129_1209",0.681368672469793
"2015_1129_1211",0.214745186011362
"2015_1129_1214",0.82111374975975
"2015_1129_1217",0.716187997617947
"2015_1129_1231",0.548201014020314
"2015_1129_1234",0.447604428677232
"2015_1129_1235",0.397319282025499
"2015_1129_1242",0.42954778511708
"2015_1129_1246",0.149417196449268
"2015_1129_1248",0.8743374185189
"2015_1129_1257",0.398113147990125
"2015_1129_1261",0.575778341057273
"2015_1129_1264",0.846311032339105
"2015_1129_1268",0.490134909318449
"2015_1129_1277",0.427496394674348
"2015_1129_1279",0.516199465868592
"2015_1129_1295",0.837874028766781
"2015_1129_1301",0.487056256216941
"2015_1129_1308",0.740015861861847
"2015_1129_1314",0.446022064284491
"2015_1129_1316",0.836896914892038
"2015_1129_1318",0.819984060560979
"2015_1129_1320",0.429208900980426
"2015_1129_1323",0.348774312558383
"2015_1129_1326",0.493681820451239
"2015_1129_1328",0.338071209135748
"2015_1129_1329",0.550264898576294
"2015_1129_1332",0.516816477650177
"2015_1129_1344",0.496147182615442
"2015_1129_1345",0.552576905658139
"2015_1129_1352",0.843420147601668
"2015_1129_1361",0.473177803799771
"2015_1129_1372",0.522122726102547
"2015_1129_1374",0.448317319507427
"2015_1129_1385",0.574389404505667
"2015_1129_1400",0.543685023830657
"2015_1129_1411",0.850446684590542
"2015_1129_1412",0.780183242038652
"2015_1129_1414",0.646696537053362
"2015_1129_1417",0.5218484301592
"2015_1129_1428",0.30719262835541
"2015_1129_1433",0.418172976586925
"2015_1129_1434",0.599588444481924
"2015_1129_1437",0.172607095064186
"2015_1129_1438",0.250722234172495
"2015_1129_1452",0.410200656248886
"2015_1129_1455",0.412304269283619
"2015_1129_1458",0.163986737184308
"2015_1129_1459",0.589697879951307
"2015_1129_1461",0.592031615417574
"2015_1129_1462",0.475350912157994
"2015_1138_1139",0.340626366417914
"2015_1138_1140",0.493973260812984
"2015_1138_1153",0.396819295143911
"2015_1138_1157",0.689715577843672
"2015_1138_1172",0.448589764718281
"2015_1138_1173",0.454475718322013
"2015_1138_1181",0.0921546573298221
"2015_1138_1186",0.572038948456699
"2015_1138_1207",0.266479722325782
"2015_1138_1208",0.485259938090081
"2015_1138_1209",0.502740293586008
"2015_1138_1211",0.138446700919623
"2015_1138_1214",0.715504153728403
"2015_1138_1217",0.549914281784592
"2015_1138_1231",0.468110154432213
"2015_1138_1234",0.361796959654114
"2015_1138_1235",0.270655086879006
"2015_1138_1242",0.323766327214329
"2015_1138_1246",0.0640011510240797
"2015_1138_1248",0.828115908865399
"2015_1138_1257",0.247266959692823
"2015_1138_1261",0.455431942462929
"2015_1138_1264",0.749400510534547
"2015_1138_1268",0.40339832644358
"2015_1138_1277",0.331491158735741
"2015_1138_1279",0.42837833770672
"2015_1138_1295",0.726342481322759
"2015_1138_1301",0.388978026272431
"2015_1138_1308",0.598311983499861
"2015_1138_1314",0.242900602563272
"2015_1138_1316",0.752721730954004
"2015_1138_1318",0.589766312565188
"2015_1138_1320",0.2961321896851
"2015_1138_1323",0.237701283627049
"2015_1138_1326",0.346722070843813
"2015_1138_1328",0.203435566634124
"2015_1138_1329",0.425523277565488
"2015_1138_1332",0.433354880983808
"2015_1138_1344",0.408061049774274
"2015_1138_1345",0.436355437320752
"2015_1138_1352",0.761354936244724
"2015_1138_1361",0.366750389142646
"2015_1138_1372",0.404618821769867
"2015_1138_1374",0.3119818474287
"2015_1138_1385",0.46674342720911
"2015_1138_1400",0.467875631064135
"2015_1138_1411",0.773504470680256
"2015_1138_1412",0.553732810854607
"2015_1138_1414",0.516148906868834
"2015_1138_1417",0.438584717999861
"2015_1138_1428",0.165474058116921
"2015_1138_1433",0.295819647053558
"2015_1138_1434",0.502972718656899
"2015_1138_1437",0.0806259716522572
"2015_1138_1438",0.150278350723555
"2015_1138_1452",0.220088196680483
"2015_1138_1455",0.277900789245709
"2015_1138_1458",0.0805649012006533
"2015_1138_1459",0.491098400329293
"2015_1138_1461",0.488122285438144
"2015_1138_1462",0.391276367472826
"2015_1139_1140",0.666698043842021
"2015_1139_1153",0.549608868201487
"2015_1139_1157",0.870957240237418
"2015_1139_1172",0.612242919959102
"2015_1139_1173",0.58284855392914
"2015_1139_1181",0.224551924747457
"2015_1139_1186",0.790320027045988
"2015_1139_1207",0.491347347284225
"2015_1139_1208",0.638582367523502
"2015_1139_1209",0.726396102615076
"2015_1139_1211",0.251611178786463
"2015_1139_1214",0.879939926475365
"2015_1139_1217",0.80328011137601
"2015_1139_1231",0.599252585660624
"2015_1139_1234",0.509394418904203
"2015_1139_1235",0.471523409599762
"2015_1139_1242",0.497531332139944
"2015_1139_1246",0.182749651896214
"2015_1139_1248",0.92360429488623
"2015_1139_1257",0.471834721919117
"2015_1139_1261",0.664541723409896
"2015_1139_1264",0.905607921464969
"2015_1139_1268",0.542537265886342
"2015_1139_1277",0.497905576064044
"2015_1139_1279",0.544076880267427
"2015_1139_1295",0.884903333288492
"2015_1139_1301",0.537723320873232
"2015_1139_1308",0.79730157424181
"2015_1139_1314",0.520721690505595
"2015_1139_1316",0.884247986544724
"2015_1139_1318",0.850983791226143
"2015_1139_1320",0.506073732262487
"2015_1139_1323",0.443020850337795
"2015_1139_1326",0.545301032657482
"2015_1139_1328",0.454124853802552
"2015_1139_1329",0.636180505977448
"2015_1139_1332",0.563097100844518
"2015_1139_1344",0.529511349403102
"2015_1139_1345",0.625377946662833
"2015_1139_1352",0.904390014668846
"2015_1139_1361",0.535014541401824
"2015_1139_1372",0.598139005638542
"2015_1139_1374",0.505291254603213
"2015_1139_1385",0.645135148986114
"2015_1139_1400",0.614112917811313
"2015_1139_1411",0.896924112766571
"2015_1139_1412",0.824058414012921
"2015_1139_1414",0.746250677226882
"2015_1139_1417",0.5504104556735
"2015_1139_1428",0.399555494680636
"2015_1139_1433",0.496321304761148
"2015_1139_1434",0.708748191656034
"2015_1139_1437",0.214329470012892
"2015_1139_1438",0.31325131305884
"2015_1139_1452",0.494491987771446
"2015_1139_1455",0.498569931451784
"2015_1139_1458",0.20073715867897
"2015_1139_1459",0.69295125029683
"2015_1139_1461",0.689651622158001
"2015_1139_1462",0.5264941778783
"2015_1140_1153",0.362942130524766
"2015_1140_1157",0.648729534211015
"2015_1140_1172",0.472730111364918
"2015_1140_1173",0.441580717921049
"2015_1140_1181",0.151869109431234
"2015_1140_1186",0.564789897056509
"2015_1140_1207",0.29709108613385
"2015_1140_1208",0.492904635386045
"2015_1140_1209",0.533870224268711
"2015_1140_1211",0.168545696024304
"2015_1140_1214",0.69414386370793
"2015_1140_1217",0.536621096807162
"2015_1140_1231",0.484136808949555
"2015_1140_1234",0.319245801647491
"2015_1140_1235",0.323985228643818
"2015_1140_1242",0.363439229032564
"2015_1140_1246",0.103373238023072
"2015_1140_1248",0.820693235047647
"2015_1140_1257",0.269729989787637
"2015_1140_1261",0.486559942205669
"2015_1140_1264",0.730201869496855
"2015_1140_1268",0.441285034925257
"2015_1140_1277",0.315416228900471
"2015_1140_1279",0.428066542551232
"2015_1140_1295",0.694326947892725
"2015_1140_1301",0.386343958884438
"2015_1140_1308",0.561301553483651
"2015_1140_1314",0.324166397016759
"2015_1140_1316",0.727521286968161
"2015_1140_1318",0.659864569428076
"2015_1140_1320",0.305496720950125
"2015_1140_1323",0.271691332644055
"2015_1140_1326",0.366995830627706
"2015_1140_1328",0.23840019450169
"2015_1140_1329",0.44704980874092
"2015_1140_1332",0.457043444121846
"2015_1140_1344",0.405477075464549
"2015_1140_1345",0.458898830477844
"2015_1140_1352",0.739605027551507
"2015_1140_1361",0.33539375706586
"2015_1140_1372",0.421554574310003
"2015_1140_1374",0.316858924703951
"2015_1140_1385",0.4877257159548
"2015_1140_1400",0.446805298427057
"2015_1140_1411",0.754585277142097
"2015_1140_1412",0.627851078984407
"2015_1140_1414",0.508093642963445
"2015_1140_1417",0.447627471039982
"2015_1140_1428",0.201569661662475
"2015_1140_1433",0.291101786542942
"2015_1140_1434",0.491563235336231
"2015_1140_1437",0.133842797620082
"2015_1140_1438",0.185302742271674
"2015_1140_1452",0.276270559139411
"2015_1140_1455",0.275164399747819
"2015_1140_1458",0.12841339970426
"2015_1140_1459",0.488253178535023
"2015_1140_1461",0.485715347912364
"2015_1140_1462",0.388931305060311
"2015_1153_1157",0.810205239271439
"2015_1153_1172",0.526810572524518
"2015_1153_1173",0.532826848457739
"2015_1153_1181",0.178385377185473
"2015_1153_1186",0.750072817902778
"2015_1153_1207",0.397506124888603
"2015_1153_1208",0.537900043950991
"2015_1153_1209",0.607597170327641
"2015_1153_1211",0.219328533711838
"2015_1153_1214",0.819502299181516
"2015_1153_1217",0.721576069571596
"2015_1153_1231",0.528935622404378
"2015_1153_1234",0.480889417285717
"2015_1153_1235",0.44464796429537
"2015_1153_1242",0.466138803123007
"2015_1153_1246",0.145246927812026
"2015_1153_1248",0.882272955735232
"2015_1153_1257",0.365001198117372
"2015_1153_1261",0.562120702112307
"2015_1153_1264",0.851161287167101
"2015_1153_1268",0.483535554995716
"2015_1153_1277",0.466243464252165
"2015_1153_1279",0.518650925251723
"2015_1153_1295",0.802204928884416
"2015_1153_1301",0.503552464457412
"2015_1153_1308",0.682740128522572
"2015_1153_1314",0.463762297870976
"2015_1153_1316",0.837642487573421
"2015_1153_1318",0.756193585631343
"2015_1153_1320",0.374031590126206
"2015_1153_1323",0.407557163270614
"2015_1153_1326",0.48156775819088
"2015_1153_1328",0.410296295280487
"2015_1153_1329",0.51871662287529
"2015_1153_1332",0.525432928627685
"2015_1153_1344",0.493233605016146
"2015_1153_1345",0.518710948640375
"2015_1153_1352",0.852322882820332
"2015_1153_1361",0.488043967748242
"2015_1153_1372",0.547530329866484
"2015_1153_1374",0.451929516936651
"2015_1153_1385",0.547235554815056
"2015_1153_1400",0.564398724028754
"2015_1153_1411",0.826148386573583
"2015_1153_1412",0.714761429388774
"2015_1153_1414",0.653731502185939
"2015_1153_1417",0.523686526523705
"2015_1153_1428",0.252144639027061
"2015_1153_1433",0.460820383171168
"2015_1153_1434",0.611990178035527
"2015_1153_1437",0.16869945310602
"2015_1153_1438",0.240078723599081
"2015_1153_1452",0.362302062758537
"2015_1153_1455",0.449328754635261
"2015_1153_1458",0.148592438611482
"2015_1153_1459",0.595647163943283
"2015_1153_1461",0.595972665280792
"2015_1153_1462",0.487369071118033
"2015_1157_1172",0.235057861943806
"2015_1157_1173",0.259347254226967
"2015_1157_1181",0.0372043979297749
"2015_1157_1186",0.4439264873796
"2015_1157_1207",0.0690605241728594
"2015_1157_1208",0.306630619530462
"2015_1157_1209",0.408780258981767
"2015_1157_1211",0.0473292625901708
"2015_1157_1214",0.494251838784157
"2015_1157_1217",0.408174410840592
"2015_1157_1231",0.293621332494686
"2015_1157_1234",0.140822372627567
"2015_1157_1235",0.0709297182750789
"2015_1157_1242",0.0573671797891274
"2015_1157_1246",0.0307111276744365
"2015_1157_1248",0.552492810644889
"2015_1157_1257",0.0602215267834657
"2015_1157_1261",0.257090788887815
"2015_1157_1264",0.506837503421545
"2015_1157_1268",0.0975379671115424
"2015_1157_1277",0.125047455574211
"2015_1157_1279",0.222511504442068
"2015_1157_1295",0.500740354182158
"2015_1157_1301",0.180950969094703
"2015_1157_1308",0.465210007748948
"2015_1157_1314",0.0746785669412355
"2015_1157_1316",0.536789940193584
"2015_1157_1318",0.504856298283261
"2015_1157_1320",0.0873845038416432
"2015_1157_1323",0.0774397638532398
"2015_1157_1326",0.169562185670203
"2015_1157_1328",0.0486664767097821
"2015_1157_1329",0.266665718395069
"2015_1157_1332",0.174922161948649
"2015_1157_1344",0.143508827250958
"2015_1157_1345",0.256958850712086
"2015_1157_1352",0.511619373532401
"2015_1157_1361",0.180979001584823
"2015_1157_1372",0.21681527517782
"2015_1157_1374",0.113287309485873
"2015_1157_1385",0.283631311555771
"2015_1157_1400",0.28747014920694
"2015_1157_1411",0.51708915305065
"2015_1157_1412",0.475883950398648
"2015_1157_1414",0.347812805022498
"2015_1157_1417",0.225684054166237
"2015_1157_1428",0.0518790960771566
"2015_1157_1433",0.0972809976359361
"2015_1157_1434",0.300266702233133
"2015_1157_1437",0.0336338257627294
"2015_1157_1438",0.0435433856072236
"2015_1157_1452",0.0664252067822401
"2015_1157_1455",0.110223632358443
"2015_1157_1458",0.0330417166432975
"2015_1157_1459",0.324044912840986
"2015_1157_1461",0.32024664275329
"2015_1157_1462",0.145878281492468
"2015_1172_1173",0.490650013912288
"2015_1172_1181",0.158391663699162
"2015_1172_1186",0.738096921929261
"2015_1172_1207",0.379115750660085
"2015_1172_1208",0.523498881454717
"2015_1172_1209",0.597321562788419
"2015_1172_1211",0.176189859059936
"2015_1172_1214",0.795829775894926
"2015_1172_1217",0.708007841538122
"2015_1172_1231",0.515066296521363
"2015_1172_1234",0.372912599041395
"2015_1172_1235",0.375372731723535
"2015_1172_1242",0.408359787058757
"2015_1172_1246",0.117383693462546
"2015_1172_1248",0.876612178080454
"2015_1172_1257",0.334287852619828
"2015_1172_1261",0.519226502935854
"2015_1172_1264",0.822418672874698
"2015_1172_1268",0.476928081219726
"2015_1172_1277",0.365760690601841
"2015_1172_1279",0.482784225722482
"2015_1172_1295",0.786208078815384
"2015_1172_1301",0.48308228358062
"2015_1172_1308",0.640151903219114
"2015_1172_1314",0.406954568446056
"2015_1172_1316",0.819065105101589
"2015_1172_1318",0.759944271264687
"2015_1172_1320",0.366933357948106
"2015_1172_1323",0.31250065679399
"2015_1172_1326",0.434119076067828
"2015_1172_1328",0.305501849732075
"2015_1172_1329",0.501776806564057
"2015_1172_1332",0.51318459634738
"2015_1172_1344",0.456957609456201
"2015_1172_1345",0.508170623230896
"2015_1172_1352",0.828699753487146
"2015_1172_1361",0.457510049185765
"2015_1172_1372",0.483147583653472
"2015_1172_1374",0.37412832428957
"2015_1172_1385",0.520940311893412
"2015_1172_1400",0.488845073988131
"2015_1172_1411",0.824454348519716
"2015_1172_1412",0.727224966171798
"2015_1172_1414",0.660549306623048
"2015_1172_1417",0.490770073862179
"2015_1172_1428",0.237645323413797
"2015_1172_1433",0.349677373923481
"2015_1172_1434",0.603528430158988
"2015_1172_1437",0.150623832788048
"2015_1172_1438",0.204818177337497
"2015_1172_1452",0.349575000368574
"2015_1172_1455",0.329045236469742
"2015_1172_1458",0.144748180358729
"2015_1172_1459",0.543053899476607
"2015_1172_1461",0.539801588434916
"2015_1172_1462",0.438699578735502
"2015_1173_1181",0.147701092767231
"2015_1173_1186",0.647218819987173
"2015_1173_1207",0.406565095968637
"2015_1173_1208",0.537556879083021
"2015_1173_1209",0.603079884271104
"2015_1173_1211",0.173976609395287
"2015_1173_1214",0.76461546890162
"2015_1173_1217",0.640809955284072
"2015_1173_1231",0.521222334282069
"2015_1173_1234",0.421990164245712
"2015_1173_1235",0.361872986178916
"2015_1173_1242",0.393431478362649
"2015_1173_1246",0.120328037302647
"2015_1173_1248",0.826570859434825
"2015_1173_1257",0.36567654832083
"2015_1173_1261",0.541891702365276
"2015_1173_1264",0.792611702867793
"2015_1173_1268",0.471267912674191
"2015_1173_1277",0.394550838240873
"2015_1173_1279",0.49421504926248
"2015_1173_1295",0.786555107912232
"2015_1173_1301",0.467787845294222
"2015_1173_1308",0.661428079482506
"2015_1173_1314",0.414985002505762
"2015_1173_1316",0.772325426249587
"2015_1173_1318",0.74623880787632
"2015_1173_1320",0.390227852568714
"2015_1173_1323",0.298277820320192
"2015_1173_1326",0.466937548488576
"2015_1173_1328",0.296905860036129
"2015_1173_1329",0.52318064854309
"2015_1173_1332",0.496349838661641
"2015_1173_1344",0.478601745097704
"2015_1173_1345",0.521402063699595
"2015_1173_1352",0.792648808051756
"2015_1173_1361",0.451563041857522
