ID,Pred
2015_1112_1138,0.8864196703257661
2015_1112_1139,0.7822739085879159
2015_1112_1140,0.861265480210673
2015_1112_1153,0.825644872418247
2015_1112_1157,0.9537924284497901
2015_1112_1172,0.850220705303763
2015_1112_1173,0.8504424983548922
2015_1112_1181,0.487218427916433
2015_1112_1186,0.9205406286966079
2015_1112_1207,0.707559035711226
2015_1112_1208,0.878271561605402
2015_1112_1209,0.8912057933057042
2015_1112_1211,0.509461494997043
2015_1112_1214,0.9687632417882409
2015_1112_1217,0.91768635454849
2015_1112_1231,0.870254744715859
2015_1112_1234,0.8351906202424928
2015_1112_1235,0.7019215572044809
2015_1112_1242,0.741152835645175
2015_1112_1246,0.47920201865926204
2015_1112_1248,0.974
2015_1112_1257,0.662018855404818
2015_1112_1261,0.886403651538239
2015_1112_1264,0.9721063716266809
2015_1112_1268,0.7877917550512921
2015_1112_1277,0.798543559807313
2015_1112_1279,0.836390852364435
2015_1112_1295,0.967732034834035
2015_1112_1301,0.829762113216863
2015_1112_1308,0.9232285424552921
2015_1112_1314,0.7553989195126141
2015_1112_1316,0.961209132093395
2015_1112_1318,0.935074242223378
2015_1112_1320,0.774357681978539
2015_1112_1323,0.6366444787220911
2015_1112_1326,0.8231684953187729
2015_1112_1328,0.679582496753255
2015_1112_1329,0.859135239036324
2015_1112_1332,0.8608130556613821
2015_1112_1344,0.8259780732983171
2015_1112_1345,0.8754525969825329
2015_1112_1352,0.972848299531603
2015_1112_1361,0.8168393797431891
2015_1112_1372,0.8434564006848959
2015_1112_1374,0.794098958120129
2015_1112_1385,0.872231216467437
2015_1112_1400,0.8523105643397841
2015_1112_1411,0.970904660531479
2015_1112_1412,0.95212172199164
2015_1112_1414,0.917178078798101
2015_1112_1417,0.8395752275729319
2015_1112_1428,0.663260363468551
2015_1112_1433,0.791547904788979
2015_1112_1434,0.88245817458558
2015_1112_1437,0.49127773633402205
2015_1112_1438,0.5271754669920371
2015_1112_1452,0.828762935085095
2015_1112_1455,0.7573741939508409
2015_1112_1458,0.48243880301945
2015_1112_1459,0.8877090431884979
2015_1112_1461,0.8876807419135309
2015_1112_1462,0.8542542757239929
2015_1116_1124,0.48459620036532297
2015_1116_1125,0.896431166503498
2015_1116_1129,0.552225318023261
2015_1116_1138,0.7453741264118341
2015_1116_1139,0.486992423261031
2015_1116_1140,0.6896721606312011
2015_1116_1153,0.5655256433338061
2015_1116_1157,0.9180007611873101
2015_1116_1172,0.627378873431906
2015_1116_1173,0.5748830471033229
2015_1116_1181,0.20590257533530604
2015_1116_1186,0.857772750156598
2015_1116_1207,0.47539643777433
2015_1116_1208,0.634949115023971
2015_1116_1209,0.769133307991365
2015_1116_1211,0.22215127375925797
2015_1116_1214,0.942814194208502
2015_1116_1217,0.8303969835985021
2015_1116_1231,0.61155981191959
2015_1116_1234,0.507032937359975
2015_1116_1235,0.497281211318556
2015_1116_1242,0.500913421184313
2015_1116_1246,0.146682768803823
2015_1116_1248,0.9665826287224859
2015_1116_1257,0.468891775546333
2015_1116_1261,0.6397355657320389
2015_1116_1264,0.9497622575936879
2015_1116_1268,0.54034580159358
2015_1116_1277,0.498587692279616
2015_1116_1279,0.5549321062018371
2015_1116_1295,0.901473181366073
2015_1116_1301,0.5761081663443729
2015_1116_1308,0.8174954030329791
2015_1116_1314,0.509931429079906
2015_1116_1316,0.93295918370661
2015_1116_1318,0.8711015199169231
2015_1116_1320,0.487292956773014
2015_1116_1323,0.47236456615801
2015_1116_1326,0.528248923574886
2015_1116_1328,0.485291212268653
2015_1116_1329,0.579124349917888
2015_1116_1332,0.614928931713062
2015_1116_1344,0.509359070641774
2015_1116_1345,0.592967994691518
2015_1116_1352,0.9567089380828709
2015_1116_1361,0.549932995874347
2015_1116_1372,0.603655550040446
2015_1116_1374,0.486039172609187
2015_1116_1385,0.6281835555849711
2015_1116_1400,0.592722970886697
2015_1116_1411,0.923496137217716
2015_1116_1412,0.8746546787869359
2015_1116_1414,0.8248418345155699
2015_1116_1417,0.570438944303901
2015_1116_1428,0.357190131484928
2015_1116_1433,0.495907689701493
2015_1116_1434,0.7569908499927328
2015_1116_1437,0.18766436457264699
2015_1116_1438,0.26640071073253896
2015_1116_1452,0.48840017512158795
2015_1116_1455,0.48942196672592103
2015_1116_1458,0.17727093266041602
2015_1116_1459,0.694819281561455
2015_1116_1461,0.6901371303319611
2015_1116_1462,0.514700368380073
2015_1124_1125,0.909317996144691
2015_1124_1129,0.6012745135223211
2015_1124_1138,0.7043912444784151
2015_1124_1139,0.54013197769945
2015_1124_1140,0.6885127884966078
2015_1124_1153,0.5989881838802171
2015_1124_1157,0.9252902795680359
2015_1124_1172,0.6221147814455171
2015_1124_1173,0.645935156568707
2015_1124_1181,0.28330988733443396
2015_1124_1186,0.820264130918809
2015_1124_1207,0.49940693182012297
2015_1124_1208,0.660488025226187
2015_1124_1209,0.816812640602652
2015_1124_1211,0.347957270717396
2015_1124_1214,0.9523821428731041
2015_1124_1217,0.838956403283068
2015_1124_1231,0.6086419069033829
2015_1124_1234,0.5513770237224711
2015_1124_1235,0.506761901777061
2015_1124_1242,0.523786828127435
2015_1124_1246,0.238866377004701
2015_1124_1248,0.9691770301708549
2015_1124_1257,0.482392193040533
2015_1124_1261,0.6516576251804891
2015_1124_1264,0.9622731297023008
2015_1124_1268,0.553350253513777
2015_1124_1277,0.530886267097312
2015_1124_1279,0.571244965342343
2015_1124_1295,0.9396835935683209
2015_1124_1301,0.5747827228848039
2015_1124_1308,0.8660507387379
2015_1124_1314,0.5231425984788289
2015_1124_1316,0.9337682207133001
2015_1124_1318,0.8890111241237791
2015_1124_1320,0.516877030392694
2015_1124_1323,0.493091931372759
2015_1124_1326,0.5499080646957021
2015_1124_1328,0.49264218011929206
2015_1124_1329,0.635378603926514
2015_1124_1332,0.60020080025032
2015_1124_1344,0.572311152041
2015_1124_1345,0.629466439637432
2015_1124_1352,0.96319690471738
2015_1124_1361,0.575000718272982
2015_1124_1372,0.6540225234789039
2015_1124_1374,0.550404764068028
2015_1124_1385,0.641442487442136
2015_1124_1400,0.659018248740431
2015_1124_1411,0.9498362612037741
2015_1124_1412,0.902758619158088
2015_1124_1414,0.809219580223981
2015_1124_1417,0.5777649947578439
2015_1124_1428,0.42711720125278496
2015_1124_1433,0.5238185676682601
2015_1124_1434,0.75400660315785
2015_1124_1437,0.277795794277131
2015_1124_1438,0.403543323749857
2015_1124_1452,0.50390360186235
2015_1124_1455,0.5344833821314461
2015_1124_1458,0.25992045828432997
2015_1124_1459,0.770460336182902
2015_1124_1461,0.7652934648187621
2015_1124_1462,0.6001742849803949
2015_1125_1129,0.19173908801903503
2015_1125_1138,0.278335716455351
2015_1125_1139,0.14084573969722197
2015_1125_1140,0.30396444717362503
2015_1125_1153,0.232411560454797
2015_1125_1157,0.49340557313585703
2015_1125_1172,0.22049664395348498
2015_1125_1173,0.267631820672865
2015_1125_1181,0.0384203879257648
2015_1125_1186,0.495514656882448
2015_1125_1207,0.07580645037853691
2015_1125_1208,0.298567918340143
2015_1125_1209,0.420646430507572
2015_1125_1211,0.055333272949925
2015_1125_1214,0.49063725417061405
2015_1125_1217,0.4860149251317
2015_1125_1231,0.282725464819692
2015_1125_1234,0.148158672187106
2015_1125_1235,0.08792022076600291
2015_1125_1242,0.0671164175179414
2015_1125_1246,0.0305926257173873
2015_1125_1248,0.538639347522037
2015_1125_1257,0.0652385642750319
2015_1125_1261,0.27890853479000705
2015_1125_1264,0.50248117861813
2015_1125_1268,0.10645113140256801
2015_1125_1277,0.130524324134033
2015_1125_1279,0.213636535878139
2015_1125_1295,0.4955488983382849
2015_1125_1301,0.201921904390798
2015_1125_1308,0.44911597864261205
2015_1125_1314,0.0760463634935532
2015_1125_1316,0.517802891015654
2015_1125_1318,0.509653079186706
2015_1125_1320,0.12516851944528198
2015_1125_1323,0.0974658542832139
2015_1125_1326,0.151393412828286
2015_1125_1328,0.0584577228275937
2015_1125_1329,0.279965244391368
2015_1125_1332,0.196495827988195
2015_1125_1344,0.164609182921964
2015_1125_1345,0.27130903816402496
2015_1125_1352,0.505062857947928
2015_1125_1361,0.204170627831725
2015_1125_1372,0.19292105204267498
2015_1125_1374,0.11983934747186302
2015_1125_1385,0.291968824863261
2015_1125_1400,0.266602192072548
2015_1125_1411,0.507826791283508
2015_1125_1412,0.482341192832089
2015_1125_1414,0.451374574945705
2015_1125_1417,0.21439209783014201
2015_1125_1428,0.0714554069757776
2015_1125_1433,0.106552161169276
2015_1125_1434,0.41309202380704
2015_1125_1437,0.033170879264981
2015_1125_1438,0.0508716774232118
2015_1125_1452,0.0946608144835515
2015_1125_1455,0.118300948167218
2015_1125_1458,0.0340900491235991
2015_1125_1459,0.32966749060566997
2015_1125_1461,0.323776758050795
2015_1125_1462,0.162522291334138
2015_1129_1138,0.5847977364495209
2015_1129_1139,0.4432423924439221
2015_1129_1140,0.585777873145441
2015_1129_1153,0.488432555399471
2015_1129_1157,0.80545881698359
2015_1129_1172,0.5329519583792179
2015_1129_1173,0.52188884092452
2015_1129_1181,0.18044823329866602
2015_1129_1186,0.722150306913466
2015_1129_1207,0.43998037651179106
2015_1129_1208,0.569622579772713
2015_1129_1209,0.6803686724697929
2015_1129_1211,0.215745186011362
2015_1129_1214,0.82011374975975
2015_1129_1217,0.715187997617947
2015_1129_1231,0.547201014020314
2015_1129_1234,0.44860442867723205
2015_1129_1235,0.398319282025499
2015_1129_1242,0.43054778511708
2015_1129_1246,0.15041719644926801
2015_1129_1248,0.8733374185189
2015_1129_1257,0.399113147990125
2015_1129_1261,0.5747783410572729
2015_1129_1264,0.845311032339105
2015_1129_1268,0.491134909318449
2015_1129_1277,0.4284963946743479
2015_1129_1279,0.515199465868592
2015_1129_1295,0.836874028766781
2015_1129_1301,0.48805625621694104
2015_1129_1308,0.7390158618618471
2015_1129_1314,0.44702206428449104
2015_1129_1316,0.835896914892038
2015_1129_1318,0.8189840605609789
2015_1129_1320,0.430208900980426
2015_1129_1323,0.349774312558383
2015_1129_1326,0.49468182045123904
2015_1129_1328,0.339071209135748
2015_1129_1329,0.549264898576294
2015_1129_1332,0.515816477650177
2015_1129_1344,0.49714718261544205
2015_1129_1345,0.5515769056581391
2015_1129_1352,0.842420147601668
2015_1129_1361,0.474177803799771
2015_1129_1372,0.5211227261025471
2015_1129_1374,0.449317319507427
2015_1129_1385,0.573389404505667
2015_1129_1400,0.5426850238306571
2015_1129_1411,0.8494466845905421
2015_1129_1412,0.779183242038652
2015_1129_1414,0.645696537053362
2015_1129_1417,0.5208484301592
2015_1129_1428,0.30819262835541
2015_1129_1433,0.41917297658692504
2015_1129_1434,0.5985884444819239
2015_1129_1437,0.173607095064186
2015_1129_1438,0.251722234172495
2015_1129_1452,0.41120065624888597
2015_1129_1455,0.4133042692836189
2015_1129_1458,0.16498673718430804
2015_1129_1459,0.5886978799513071
2015_1129_1461,0.591031615417574
2015_1129_1462,0.47635091215799397
2015_1138_1139,0.34162636641791405
2015_1138_1140,0.49497326081298404
2015_1138_1153,0.397819295143911
2015_1138_1157,0.688715577843672
2015_1138_1172,0.44958976471828105
2015_1138_1173,0.45547571832201295
2015_1138_1181,0.0931546573298221
2015_1138_1186,0.571038948456699
2015_1138_1207,0.267479722325782
2015_1138_1208,0.486259938090081
2015_1138_1209,0.501740293586008
2015_1138_1211,0.13944670091962302
2015_1138_1214,0.714504153728403
2015_1138_1217,0.548914281784592
2015_1138_1231,0.46911015443221293
2015_1138_1234,0.362796959654114
2015_1138_1235,0.271655086879006
2015_1138_1242,0.32476632721432896
2015_1138_1246,0.0650011510240797
2015_1138_1248,0.8271159088653991
2015_1138_1257,0.248266959692823
2015_1138_1261,0.45643194246292895
2015_1138_1264,0.7484005105345469
2015_1138_1268,0.40439832644358004
2015_1138_1277,0.33249115873574103
2015_1138_1279,0.42937833770671996
2015_1138_1295,0.7253424813227591
2015_1138_1301,0.389978026272431
2015_1138_1308,0.597311983499861
2015_1138_1314,0.243900602563272
2015_1138_1316,0.7517217309540041
2015_1138_1318,0.588766312565188
2015_1138_1320,0.29713218968509997
2015_1138_1323,0.23870128362704898
2015_1138_1326,0.34772207084381296
2015_1138_1328,0.204435566634124
2015_1138_1329,0.426523277565488
2015_1138_1332,0.434354880983808
2015_1138_1344,0.409061049774274
2015_1138_1345,0.437355437320752
2015_1138_1352,0.7603549362447241
2015_1138_1361,0.36775038914264596
2015_1138_1372,0.405618821769867
2015_1138_1374,0.31298184742870006
2015_1138_1385,0.46774342720910994
2015_1138_1400,0.468875631064135
2015_1138_1411,0.7725044706802561
2015_1138_1412,0.5527328108546071
2015_1138_1414,0.515148906868834
2015_1138_1417,0.43958471799986104
2015_1138_1428,0.16647405811692098
2015_1138_1433,0.29681964705355796
2015_1138_1434,0.501972718656899
2015_1138_1437,0.0816259716522572
2015_1138_1438,0.151278350723555
2015_1138_1452,0.221088196680483
2015_1138_1455,0.278900789245709
2015_1138_1458,0.0815649012006533
2015_1138_1459,0.4920984003292929
2015_1138_1461,0.489122285438144
2015_1138_1462,0.392276367472826
2015_1139_1140,0.665698043842021
2015_1139_1153,0.548608868201487
2015_1139_1157,0.8699572402374179
2015_1139_1172,0.6112429199591021
2015_1139_1173,0.58184855392914
2015_1139_1181,0.22555192474745697
2015_1139_1186,0.7893200270459878
2015_1139_1207,0.492347347284225
2015_1139_1208,0.6375823675235021
2015_1139_1209,0.7253961026150758
2015_1139_1211,0.25261117878646305
2015_1139_1214,0.878939926475365
2015_1139_1217,0.8022801113760101
2015_1139_1231,0.598252585660624
2015_1139_1234,0.508394418904203
2015_1139_1235,0.472523409599762
2015_1139_1242,0.498531332139944
2015_1139_1246,0.183749651896214
2015_1139_1248,0.92260429488623
2015_1139_1257,0.47283472191911696
2015_1139_1261,0.6635417234098959
2015_1139_1264,0.904607921464969
2015_1139_1268,0.541537265886342
2015_1139_1277,0.498905576064044
2015_1139_1279,0.543076880267427
2015_1139_1295,0.8839033332884921
2015_1139_1301,0.536723320873232
2015_1139_1308,0.79630157424181
2015_1139_1314,0.519721690505595
2015_1139_1316,0.8832479865447241
2015_1139_1318,0.849983791226143
2015_1139_1320,0.5050737322624871
2015_1139_1323,0.44402085033779504
2015_1139_1326,0.544301032657482
2015_1139_1328,0.455124853802552
2015_1139_1329,0.635180505977448
2015_1139_1332,0.5620971008445179
2015_1139_1344,0.5285113494031021
2015_1139_1345,0.624377946662833
2015_1139_1352,0.9033900146688459
2015_1139_1361,0.534014541401824
2015_1139_1372,0.597139005638542
2015_1139_1374,0.5042912546032129
2015_1139_1385,0.644135148986114
2015_1139_1400,0.6131129178113129
2015_1139_1411,0.8959241127665709
2015_1139_1412,0.8230584140129209
2015_1139_1414,0.7452506772268821
2015_1139_1417,0.5494104556735
2015_1139_1428,0.400555494680636
2015_1139_1433,0.49732130476114794
2015_1139_1434,0.707748191656034
2015_1139_1437,0.215329470012892
2015_1139_1438,0.31425131305884
2015_1139_1452,0.49549198777144604
2015_1139_1455,0.499569931451784
2015_1139_1458,0.20173715867897
2015_1139_1459,0.6919512502968299
2015_1139_1461,0.6886516221580009
2015_1139_1462,0.5254941778783
2015_1140_1153,0.363942130524766
2015_1140_1157,0.647729534211015
2015_1140_1172,0.473730111364918
2015_1140_1173,0.442580717921049
2015_1140_1181,0.152869109431234
2015_1140_1186,0.5637898970565091
2015_1140_1207,0.29809108613385
2015_1140_1208,0.49390463538604495
2015_1140_1209,0.532870224268711
2015_1140_1211,0.16954569602430403
2015_1140_1214,0.69314386370793
2015_1140_1217,0.535621096807162
2015_1140_1231,0.485136808949555
2015_1140_1234,0.32024580164749106
2015_1140_1235,0.32498522864381796
2015_1140_1242,0.3644392290325639
2015_1140_1246,0.104373238023072
2015_1140_1248,0.8196932350476469
2015_1140_1257,0.270729989787637
2015_1140_1261,0.487559942205669
2015_1140_1264,0.729201869496855
2015_1140_1268,0.44228503492525706
2015_1140_1277,0.316416228900471
2015_1140_1279,0.42906654255123206
2015_1140_1295,0.693326947892725
2015_1140_1301,0.38734395888443796
2015_1140_1308,0.560301553483651
2015_1140_1314,0.325166397016759
2015_1140_1316,0.7265212869681609
2015_1140_1318,0.658864569428076
2015_1140_1320,0.30649672095012503
2015_1140_1323,0.272691332644055
2015_1140_1326,0.36799583062770597
2015_1140_1328,0.23940019450169
2015_1140_1329,0.44804980874092
2015_1140_1332,0.45804344412184606
2015_1140_1344,0.406477075464549
2015_1140_1345,0.459898830477844
2015_1140_1352,0.738605027551507
2015_1140_1361,0.33639375706586
2015_1140_1372,0.422554574310003
2015_1140_1374,0.317858924703951
2015_1140_1385,0.4887257159548
2015_1140_1400,0.447805298427057
2015_1140_1411,0.7535852771420971
2015_1140_1412,0.626851078984407
2015_1140_1414,0.5070936429634451
2015_1140_1417,0.4486274710399821
2015_1140_1428,0.20256966166247503
2015_1140_1433,0.292101786542942
2015_1140_1434,0.492563235336231
2015_1140_1437,0.134842797620082
2015_1140_1438,0.18630274227167398
2015_1140_1452,0.277270559139411
2015_1140_1455,0.276164399747819
2015_1140_1458,0.12941339970426
2015_1140_1459,0.489253178535023
2015_1140_1461,0.486715347912364
2015_1140_1462,0.38993130506031104
2015_1153_1157,0.8092052392714391
2015_1153_1172,0.5258105725245179
2015_1153_1173,0.531826848457739
2015_1153_1181,0.17938537718547304
2015_1153_1186,0.7490728179027779
2015_1153_1207,0.39850612488860293
2015_1153_1208,0.536900043950991
2015_1153_1209,0.606597170327641
2015_1153_1211,0.22032853371183803
2015_1153_1214,0.8185022991815161
2015_1153_1217,0.7205760695715959
2015_1153_1231,0.527935622404378
2015_1153_1234,0.48188941728571705
2015_1153_1235,0.44564796429536996
2015_1153_1242,0.46713880312300704
2015_1153_1246,0.146246927812026
2015_1153_1248,0.8812729557352321
2015_1153_1257,0.36600119811737203
2015_1153_1261,0.561120702112307
2015_1153_1264,0.8501612871671009
2015_1153_1268,0.484535554995716
2015_1153_1277,0.46724346425216495
2015_1153_1279,0.517650925251723
2015_1153_1295,0.801204928884416
2015_1153_1301,0.5025524644574121
2015_1153_1308,0.681740128522572
2015_1153_1314,0.464762297870976
2015_1153_1316,0.8366424875734209
2015_1153_1318,0.755193585631343
2015_1153_1320,0.37503159012620596
2015_1153_1323,0.408557163270614
2015_1153_1326,0.48256775819088
2015_1153_1328,0.4112962952804871
2015_1153_1329,0.51771662287529
2015_1153_1332,0.524432928627685
2015_1153_1344,0.494233605016146
2015_1153_1345,0.517710948640375
2015_1153_1352,0.8513228828203321
2015_1153_1361,0.48904396774824205
2015_1153_1372,0.546530329866484
2015_1153_1374,0.452929516936651
2015_1153_1385,0.546235554815056
2015_1153_1400,0.563398724028754
2015_1153_1411,0.825148386573583
2015_1153_1412,0.7137614293887741
2015_1153_1414,0.652731502185939
2015_1153_1417,0.5226865265237051
2015_1153_1428,0.253144639027061
2015_1153_1433,0.46182038317116797
2015_1153_1434,0.6109901780355269
2015_1153_1437,0.16969945310601997
2015_1153_1438,0.24107872359908103
2015_1153_1452,0.3633020627585371
2015_1153_1455,0.450328754635261
2015_1153_1458,0.149592438611482
2015_1153_1459,0.594647163943283
2015_1153_1461,0.594972665280792
2015_1153_1462,0.48836907111803296
2015_1157_1172,0.23605786194380604
2015_1157_1173,0.260347254226967
2015_1157_1181,0.038204397929774904
2015_1157_1186,0.44492648737959994
2015_1157_1207,0.0700605241728594
2015_1157_1208,0.307630619530462
2015_1157_1209,0.409780258981767
2015_1157_1211,0.0483292625901708
2015_1157_1214,0.495251838784157
2015_1157_1217,0.40917441084059203
2015_1157_1231,0.29462133249468603
2015_1157_1234,0.14182237262756697
2015_1157_1235,0.07192971827507891
2015_1157_1242,0.0583671797891274
2015_1157_1246,0.0317111276744365
2015_1157_1248,0.551492810644889
2015_1157_1257,0.0612215267834657
2015_1157_1261,0.258090788887815
2015_1157_1264,0.505837503421545
2015_1157_1268,0.0985379671115424
2015_1157_1277,0.126047455574211
2015_1157_1279,0.223511504442068
2015_1157_1295,0.500740354182158
2015_1157_1301,0.181950969094703
2015_1157_1308,0.46621000774894794
2015_1157_1314,0.0756785669412355
2015_1157_1316,0.535789940193584
2015_1157_1318,0.503856298283261
2015_1157_1320,0.0883845038416432
2015_1157_1323,0.07843976385323981
2015_1157_1326,0.170562185670203
2015_1157_1328,0.0496664767097821
2015_1157_1329,0.267665718395069
2015_1157_1332,0.17592216194864901
2015_1157_1344,0.144508827250958
2015_1157_1345,0.257958850712086
2015_1157_1352,0.510619373532401
2015_1157_1361,0.181979001584823
2015_1157_1372,0.21781527517781998
2015_1157_1374,0.114287309485873
2015_1157_1385,0.284631311555771
2015_1157_1400,0.28847014920694003
2015_1157_1411,0.5160891530506501
2015_1157_1412,0.47688395039864795
2015_1157_1414,0.348812805022498
2015_1157_1417,0.226684054166237
2015_1157_1428,0.0528790960771566
2015_1157_1433,0.0982809976359361
2015_1157_1434,0.30126670223313295
2015_1157_1437,0.0346338257627294
2015_1157_1438,0.0445433856072236
2015_1157_1452,0.06742520678224011
2015_1157_1455,0.11122363235844301
2015_1157_1458,0.0340417166432975
2015_1157_1459,0.325044912840986
2015_1157_1461,0.32124664275328996
2015_1157_1462,0.14687828149246804
2015_1172_1173,0.49165001391228796
2015_1172_1181,0.159391663699162
2015_1172_1186,0.7370969219292609
2015_1172_1207,0.380115750660085
2015_1172_1208,0.5224988814547171
2015_1172_1209,0.596321562788419
2015_1172_1211,0.177189859059936
2015_1172_1214,0.7948297758949259
2015_1172_1217,0.707007841538122
2015_1172_1231,0.5140662965213629
2015_1172_1234,0.37391259904139507
2015_1172_1235,0.37637273172353497
2015_1172_1242,0.40935978705875703
2015_1172_1246,0.11838369346254599
2015_1172_1248,0.8756121780804542
2015_1172_1257,0.33528785261982796
2015_1172_1261,0.5182265029358539
2015_1172_1264,0.821418672874698
2015_1172_1268,0.47792808121972596
2015_1172_1277,0.36676069060184097
2015_1172_1279,0.48378422572248203
2015_1172_1295,0.785208078815384
2015_1172_1301,0.48408228358062
2015_1172_1308,0.639151903219114
2015_1172_1314,0.40795456844605604
2015_1172_1316,0.8180651051015891
2015_1172_1318,0.758944271264687
2015_1172_1320,0.367933357948106
2015_1172_1323,0.31350065679399
2015_1172_1326,0.43511907606782796
2015_1172_1328,0.306501849732075
2015_1172_1329,0.500776806564057
2015_1172_1332,0.51218459634738
2015_1172_1344,0.45795760945620095
2015_1172_1345,0.507170623230896
2015_1172_1352,0.8276997534871461
2015_1172_1361,0.458510049185765
2015_1172_1372,0.48414758365347205
2015_1172_1374,0.37512832428957
2015_1172_1385,0.519940311893412
2015_1172_1400,0.48984507398813104
2015_1172_1411,0.823454348519716
2015_1172_1412,0.726224966171798
2015_1172_1414,0.659549306623048
2015_1172_1417,0.4917700738621789
2015_1172_1428,0.238645323413797
2015_1172_1433,0.35067737392348103
2015_1172_1434,0.6025284301589879
2015_1172_1437,0.151623832788048
2015_1172_1438,0.205818177337497
2015_1172_1452,0.350575000368574
2015_1172_1455,0.33004523646974204
2015_1172_1458,0.145748180358729
2015_1172_1459,0.5420538994766071
2015_1172_1461,0.538801588434916
2015_1172_1462,0.439699578735502
2015_1173_1181,0.14870109276723098
2015_1173_1186,0.646218819987173
2015_1173_1207,0.40756509596863705
2015_1173_1208,0.536556879083021
2015_1173_1209,0.602079884271104
2015_1173_1211,0.174976609395287
2015_1173_1214,0.76361546890162
2015_1173_1217,0.639809955284072
2015_1173_1231,0.520222334282069
2015_1173_1234,0.422990164245712
2015_1173_1235,0.362872986178916
2015_1173_1242,0.394431478362649
2015_1173_1246,0.12132803730264699
2015_1173_1248,0.8255708594348249
2015_1173_1257,0.36667654832083
2015_1173_1261,0.540891702365276
2015_1173_1264,0.791611702867793
2015_1173_1268,0.47226791267419105
2015_1173_1277,0.395550838240873
2015_1173_1279,0.49521504926248
2015_1173_1295,0.7855551079122319
2015_1173_1301,0.468787845294222
2015_1173_1308,0.660428079482506
2015_1173_1314,0.41598500250576204
2015_1173_1316,0.7713254262495871
2015_1173_1318,0.7452388078763199
2015_1173_1320,0.391227852568714
2015_1173_1323,0.299277820320192
2015_1173_1326,0.46793754848857594
2015_1173_1328,0.297905860036129
2015_1173_1329,0.52218064854309
2015_1173_1332,0.49734983866164095
2015_1173_1344,0.47960174509770404
2015_1173_1345,0.520402063699595
2015_1173_1352,0.791648808051756
2015_1173_1361,0.45256304185752205
2015_1173_1372,0.493691501423607
2015_1173_1374,0.41419358463996003
2015_1173_1385,0.541033371515812
2015_1173_1400,0.521474802258021
2015_1173_1411,0.802238291232698
2015_1173_1412,0.7015398763399548
2015_1173_1414,0.579206188968421
2015_1173_1417,0.498759775804988
2015_1173_1428,0.249373136016598
2015_1173_1433,0.384209059494106
2015_1173_1434,0.546904198456037
2015_1173_1437,0.139391873174308
2015_1173_1438,0.19987074021313897
2015_1173_1452,0.363280761867156
2015_1173_1455,0.361963934998622
2015_1173_1458,0.13095234709108197
2015_1173_1459,0.543080178230451
2015_1173_1461,0.543948424489509
2015_1173_1462,0.450737298986728
2015_1181_1186,0.9092536483439119
2015_1181_1207,0.769736633766478
2015_1181_1208,0.8781046929781109
2015_1181_1209,0.898506328191832
2015_1181_1211,0.5268448942742999
2015_1181_1214,0.9724247037172371
2015_1181_1217,0.9076153467191009
2015_1181_1231,0.867891733297213
