Season,DayNum,T1_TeamID,T1_Score,T2_TeamID,T2_Score,location,NumOT,win,seedT1,divisionT1,seedT2,divisionT2,seed_diff,T1_quality,T2_quality,T1_powerrank,T2_powerrank,SystemName,OrdinalRankT1,OrdinalRankT2,TeamNameT1,adj_emT1,rankT1,adj_oT1,adj_dT1,luckT1,TeamNameT2,adj_emT2,rankT2,adj_oT2,adj_dT2,luckT2,T1_FGM,T1_FGA,T1_FGM3,T1_FGA3,T1_OR,T1_Ast,T1_TO,T1_Stl,T1_PF,T1_opponent_FGM,T1_opponent_FGA,T1_opponent_FGM3,T1_opponent_FGA3,T1_opponent_OR,T1_opponent_Ast,T1_opponent_TO,T1_opponent_Stl,T1_opponent_Blk,T1_PointDiff,T2_FGM,T2_FGA,T2_FGM3,T2_FGA3,T2_OR,T2_Ast,T2_TO,T2_Stl,T2_PF,T2_opponent_FGM,T2_opponent_FGA,T2_opponent_FGM3,T2_opponent_FGA3,T2_opponent_OR,T2_opponent_Ast,T2_opponent_TO,T2_opponent_Stl,T2_opponent_Blk,T2_PointDiff,T1_win_ratio_14d,T2_win_ratio_14d
2007,139,1345,67,1196,74,N,0,0,9,Y,1,Y,8,1.094876874919097,4.36007181057476,10.0,2.0,POM,22,3,Purdue,23.40000000000001,22,111.2,87.8,0.002,Florida,36.1,3,122.6,86.5,0.006,26.285714285714285,53.04761904761905,7.380952380952381,18.61904761904762,10.714285714285714,15.142857142857142,13.952380952380953,8.666666666666666,18.428571428571427,20.523809523809526,51.523809523809526,5.380952380952381,18.095238095238095,10.238095238095237,11.238095238095237,17.80952380952381,7.238095238095238,3.0952380952380953,6.875,29.24137931034483,54.48275862068966,7.275862068965517,17.03448275862069,10.96551724137931,16.724137931034484,13.310344827586206,7.137931034482759,14.931034482758621,22.137931034482758,57.724137931034484,4.862068965517241,17.862068965517242,11.241379310344827,9.89655172413793,13.517241379310345,6.896551724137931,2.4827586206896552,17.764705882352942,0.75,0.8
2007,138,1417,54,1231,49,N,0,1,2,Z,7,Z,-5,5.096328363307361,1.1763012241801185,1.0,8.0,POM,8,20,UCLA,30.89999999999999,8,117.6,86.7,0.012,Indiana,27.0,20,119.4,92.4,-0.056,27.4,54.8,6.8,17.84,10.44,15.2,12.12,7.28,15.16,22.28,51.68,4.68,13.96,8.96,12.16,15.8,4.6,2.48,11.4,27.2,56.35,8.85,21.85,12.25,14.95,11.85,6.8,19.3,21.35,50.8,4.05,13.8,10.6,8.95,15.15,5.85,2.0,8.733333333333333,0.3333333333333333,0.6666666666666666
2007,136,1211,57,1231,70,N,0,0,10,Z,7,Z,3,0.799941181962528,1.1763012241801185,11.0,8.0,POM,54,20,Gonzaga,18.700000000000006,54,114.9,96.2,-0.036000000000000004,Indiana,27.0,20,119.4,92.4,-0.056,28.869565217391305,57.65217391304348,6.869565217391305,16.869565217391305,10.73913043478261,15.26086956521739,13.304347826086957,6.826086956521739,17.82608695652174,22.695652173913043,60.21739130434783,7.260869565217392,23.869565217391305,11.608695652173912,12.130434782608695,14.26086956521739,5.521739130434782,2.8260869565217392,9.030303030303031,27.2,56.35,8.85,21.85,12.25,14.95,11.85,6.8,19.3,21.35,50.8,4.05,13.8,10.6,8.95,15.15,5.85,2.0,8.733333333333333,1.0,0.6666666666666666
2007,143,1417,64,1338,55,N,0,1,2,Z,3,Z,-1,5.096328363307361,2.9006201558958287,1.0,3.0,POM,8,12,UCLA,30.89999999999999,8,117.6,86.7,0.012,Pittsburgh,28.40000000000001,12,118.9,90.5,0.03,27.4,54.8,6.8,17.84,10.44,15.2,12.12,7.28,15.16,22.28,51.68,4.68,13.96,8.96,12.16,15.8,4.6,2.48,11.4,26.85185185185185,54.03703703703704,6.2592592592592595,15.148148148148149,11.296296296296296,18.444444444444443,11.407407407407407,5.444444444444445,14.814814814814815,21.703703703703702,54.666666666666664,5.851851851851852,19.666666666666668,10.74074074074074,11.777777777777779,12.592592592592593,4.888888888888889,2.8518518518518516,8.705882352941176,0.3333333333333333,0.6
2007,136,1460,58,1338,79,N,0,0,14,Z,3,Z,11,0.2860796704596905,2.9006201558958287,13.0,3.0,POM,97,12,Wright St,8.5,97,103.6,95.1,0.135,Pittsburgh,28.40000000000001,12,118.9,90.5,0.03,24.0,51.34782608695652,6.043478260869565,15.826086956521738,9.217391304347826,13.478260869565217,11.652173913043478,5.6521739130434785,16.17391304347826,20.0,51.56521739130435,6.043478260869565,20.347826086956523,10.565217391304348,10.91304347826087,13.73913043478261,4.260869565217392,2.4347826086956523,2.96875,26.85185185185185,54.03703703703704,6.2592592592592595,15.148148148148149,11.296296296296296,18.444444444444443,11.407407407407407,5.444444444444445,14.814814814814815,21.703703703703702,54.666666666666664,5.851851851851852,19.666666666666668,10.74074074074074,11.777777777777779,12.592592592592593,4.888888888888889,2.8518518518518516,8.705882352941176,1.0,0.6
2007,136,1417,70,1451,42,N,0,1,2,Z,15,Z,-13,5.096328363307361,0.10087490392818199,1.0,15.0,POM,8,184,UCLA,30.89999999999999,8,117.6,86.7,0.012,Weber St,-3.8000000000000114,184,100.1,103.9,0.079,27.4,54.8,6.8,17.84,10.44,15.2,12.12,7.28,15.16,22.28,51.68,4.68,13.96,8.96,12.16,15.8,4.6,2.48,11.4,25.294117647058822,50.76470588235294,5.352941176470588,13.411764705882353,10.176470588235293,14.117647058823529,14.647058823529411,6.9411764705882355,18.294117647058822,24.41176470588235,58.88235294117647,6.529411764705882,21.235294117647058,11.647058823529411,12.411764705882353,14.0,5.470588235294118,3.4705882352941178,0.75,0.3333333333333333,0.6666666666666666
2007,137,1246,67,1437,58,N,0,1,8,Z,9,Z,-1,1.6412945420777498,1.2912683683276125,6.0,7.0,POM,18,19,Kentucky,26.8,18,117.6,90.8,-0.039,Villanova,26.200000000000006,19,115.0,88.8,-0.037000000000000005,27.285714285714285,55.19047619047619,7.333333333333333,18.904761904761905,10.571428571428571,16.714285714285715,13.952380952380953,6.0,14.0,23.19047619047619,61.333333333333336,7.476190476190476,23.666666666666668,13.142857142857142,11.523809523809524,13.19047619047619,6.285714285714286,3.142857142857143,6.15625,24.333333333333332,55.523809523809526,7.761904761904762,21.333333333333332,13.571428571428571,13.380952380952381,13.857142857142858,8.333333333333334,19.333333333333332,20.80952380952381,53.285714285714285,7.142857142857143,21.0,11.523809523809524,10.904761904761905,16.333333333333332,6.904761904761905,3.9523809523809526,7.483870967741935,0.5,0.75
2007,137,1356,61,1221,51,N,0,1,4,Z,13,Z,-9,1.9207365550123676,0.2353630566031673,4.0,14.0,POM,35,100,S Illinois,21.400000000000006,35,108.9,87.5,0.026,Holy Cross,7.900000000000006,100,100.9,93.0,0.024,21.73076923076923,47.23076923076923,6.1923076923076925,16.346153846153847,9.692307692307692,11.884615384615385,13.384615384615385,6.538461538461538,19.653846153846153,18.192307692307693,43.92307692307692,5.538461538461538,15.307692307692308,8.384615384615385,9.26923076923077,15.384615384615385,6.153846153846154,2.5,5.9375,22.68,49.68,6.04,16.2,11.4,14.68,15.0,9.68,17.32,18.56,47.28,6.16,16.72,8.64,11.36,16.84,6.28,1.88,6.878787878787879,0.6666666666666666,1.0
2007,139,1356,63,1439,48,N,0,1,4,Z,5,Z,-1,1.9207365550123676,1.1127105257534404,4.0,9.0,POM,35,26,S Illinois,21.400000000000006,35,108.9,87.5,0.026,Virginia Tech,23.60000000000001,26,114.7,91.1,-0.02,21.73076923076923,47.23076923076923,6.1923076923076925,16.346153846153847,9.692307692307692,11.884615384615385,13.384615384615385,6.538461538461538,19.653846153846153,18.192307692307693,43.92307692307692,5.538461538461538,15.307692307692308,8.384615384615385,9.26923076923077,15.384615384615385,6.153846153846154,2.5,5.9375,27.5,56.5,5.65,13.5,11.3,14.7,10.45,9.15,18.3,21.5,56.25,6.15,20.15,13.35,9.85,15.45,4.55,2.75,6.903225806451613,0.6666666666666666,0.25
2007,137,1228,52,1439,54,N,0,0,12,Z,5,Z,7,1.0699478136897962,1.1127105257534404,10.0,9.0,POM,24,26,Illinois,22.099999999999994,24,106.8,84.7,-0.006,Virginia Tech,23.60000000000001,26,114.7,91.1,-0.02,24.0,52.26086956521739,7.6521739130434785,20.08695652173913,12.73913043478261,15.304347826086957,13.565217391304348,6.043478260869565,15.434782608695652,18.565217391304348,48.78260869565217,5.913043478260869,18.26086956521739,8.956521739130435,10.26086956521739,16.0,5.173913043478261,3.0,7.352941176470588,27.5,56.5,5.65,13.5,11.3,14.7,10.45,9.15,18.3,21.5,56.25,6.15,20.15,13.35,9.85,15.45,4.55,2.75,6.903225806451613,0.5,0.25
2007,152,1326,67,1207,60,N,0,1,1,X,2,W,-1,10.182402106590246,3.3225952711098303,1.0,2.0,POM,4,6,Ohio St,35.5,4,121.7,86.2,0.05,Georgetown,35.19999999999999,6,123.6,88.4,-0.003,26.233333333333334,55.0,7.133333333333334,20.066666666666666,11.233333333333333,15.733333333333333,11.5,6.833333333333333,13.0,21.9,57.1,6.566666666666666,21.333333333333332,11.4,12.166666666666666,14.133333333333333,4.766666666666667,2.066666666666667,13.484848484848484,25.26923076923077,48.53846153846154,6.730769230769231,17.23076923076923,10.884615384615385,15.0,13.115384615384615,5.1923076923076925,16.192307692307693,19.115384615384617,51.53846153846154,5.923076923076923,20.03846153846154,11.192307692307692,10.23076923076923,12.538461538461538,6.769230769230769,2.1153846153846154,11.59375,1.0,0.8
2007,138,1130,55,1207,62,N,0,0,7,W,2,W,5,1.2094716855471832,3.3225952711098303,8.0,2.0,POM,42,6,Boston College,22.200000000000006,42,118.9,96.7,0.026,Georgetown,35.19999999999999,6,123.6,88.4,-0.003,27.3,53.8,6.4,16.9,11.95,15.9,13.25,5.8,14.55,25.0,60.05,5.8,18.8,12.6,12.8,12.35,6.45,3.1,4.774193548387097,25.26923076923077,48.53846153846154,6.730769230769231,17.23076923076923,10.884615384615385,15.0,13.115384615384615,5.1923076923076925,16.192307692307693,19.115384615384617,51.53846153846154,5.923076923076923,20.03846153846154,11.192307692307692,10.23076923076923,12.538461538461538,6.769230769230769,2.1153846153846154,11.59375,0.3333333333333333,0.8
2007,136,1125,55,1207,80,N,0,0,15,W,2,W,13,0.09440147901183513,3.3225952711098303,15.0,2.0,POM,132,6,Belmont,4.5,132,103.6,99.1,0.006999999999999999,Georgetown,35.19999999999999,6,123.6,88.4,-0.003,26.954545454545453,53.86363636363637,9.636363636363637,23.59090909090909,10.909090909090908,16.954545454545453,15.636363636363637,6.0,18.227272727272727,21.272727272727273,58.5,4.818181818181818,17.09090909090909,13.136363636363637,11.727272727272727,13.136363636363637,8.681818181818182,2.8181818181818183,8.32258064516129,25.26923076923077,48.53846153846154,6.730769230769231,17.23076923076923,10.884615384615385,15.0,13.115384615384615,5.1923076923076925,16.192307692307693,19.115384615384617,51.53846153846154,5.923076923076923,20.03846153846154,11.192307692307692,10.23076923076923,12.538461538461538,6.769230769230769,2.1153846153846154,11.59375,1.0,0.8
2007,146,1314,84,1207,96,N,1,0,1,W,2,W,-1,4.3919355631066885,3.3225952711098303,1.0,2.0,POM,1,6,North Carolina,39.30000000000001,1,123.4,84.1,-0.054000000000000006,Georgetown,35.19999999999999,6,123.6,88.4,-0.003,32.035714285714285,61.785714285714285,5.892857142857143,14.964285714285714,13.142857142857142,19.428571428571427,14.25,8.535714285714286,16.285714285714285,23.857142857142858,61.107142857142854,6.642857142857143,21.107142857142858,11.535714285714286,12.321428571428571,16.535714285714285,7.678571428571429,3.607142857142857,18.147058823529413,25.26923076923077,48.53846153846154,6.730769230769231,17.23076923076923,10.884615384615385,15.0,13.115384615384615,5.1923076923076925,16.192307692307693,19.115384615384617,51.53846153846154,5.923076923076923,20.03846153846154,11.192307692307692,10.23076923076923,12.538461538461538,6.769230769230769,2.1153846153846154,11.59375,0.8,0.8
2007,144,1435,65,1207,66,N,0,0,6,W,2,W,4,1.0382568826372969,3.3225952711098303,9.0,2.0,POM,51,6,Vanderbilt,20.200000000000006,51,116.4,96.2,0.015,Georgetown,35.19999999999999,6,123.6,88.4,-0.003,27.736842105263158,56.8421052631579,9.789473684210526,24.05263157894737,9.947368421052632,18.0,12.157894736842104,7.315789473684211,15.894736842105264,24.105263157894736,57.63157894736842,6.894736842105263,21.736842105263158,11.789473684210526,11.842105263157896,15.421052631578947,6.052631578947368,2.8421052631578947,4.266666666666667,25.26923076923077,48.53846153846154,6.730769230769231,17.23076923076923,10.884615384615385,15.0,13.115384615384615,5.1923076923076925,16.192307692307693,19.115384615384617,51.53846153846154,5.923076923076923,20.03846153846154,11.192307692307692,10.23076923076923,12.538461538461538,6.769230769230769,2.1153846153846154,11.59375,0.3333333333333333,0.8
2007,136,1326,78,1148,57,N,0,1,1,X,16,X,-15,10.182402106590246,0.056772976946343874,1.0,16.0,POM,4,174,Ohio St,35.5,4,121.7,86.2,0.05,Central Conn,-2.700000000000003,174,101.7,104.4,0.047,26.233333333333334,55.0,7.133333333333334,20.066666666666666,11.233333333333333,15.733333333333333,11.5,6.833333333333333,13.0,21.9,57.1,6.566666666666666,21.333333333333332,11.4,12.166666666666666,14.133333333333333,4.766666666666667,2.066666666666667,13.484848484848484,24.40909090909091,52.36363636363637,8.636363636363637,20.0,11.727272727272727,12.727272727272727,13.681818181818182,5.7272727272727275,15.409090909090908,23.90909090909091,55.63636363636363,6.2272727272727275,19.59090909090909,10.318181818181818,11.863636363636363,13.318181818181818,6.863636363636363,3.3636363636363638,3.5757575757575757,1.0,1.0
2007,138,1326,78,1462,71,N,1,1,1,X,9,X,-8,10.182402106590246,0.7419784813384952,1.0,11.0,POM,4,34,Ohio St,35.5,4,121.7,86.2,0.05,Xavier,23.099999999999994,34,117.8,94.7,-0.054000000000000006,26.233333333333334,55.0,7.133333333333334,20.066666666666666,11.233333333333333,15.733333333333333,11.5,6.833333333333333,13.0,21.9,57.1,6.566666666666666,21.333333333333332,11.4,12.166666666666666,14.133333333333333,4.766666666666667,2.066666666666667,13.484848484848484,25.208333333333332,49.916666666666664,8.208333333333334,19.0,9.791666666666666,15.833333333333334,12.916666666666666,5.958333333333333,17.125,23.333333333333332,55.833333333333336,4.916666666666667,17.833333333333332,11.416666666666666,12.083333333333334,15.125,5.583333333333333,2.7916666666666665,11.625,1.0,0.75
2007,143,1326,85,1397,84,N,0,1,1,X,5,X,-4,10.182402106590246,1.733428672584024,1.0,4.0,POM,4,39,Ohio St,35.5,4,121.7,86.2,0.05,Tennessee,22.099999999999994,39,115.1,93.0,0.042,26.233333333333334,55.0,7.133333333333334,20.066666666666666,11.233333333333333,15.733333333333333,11.5,6.833333333333333,13.0,21.9,57.1,6.566666666666666,21.333333333333332,11.4,12.166666666666666,14.133333333333333,4.766666666666667,2.066666666666667,13.484848484848484,28.90909090909091,62.18181818181818,9.0,25.09090909090909,14.0,17.09090909090909,14.954545454545455,10.590909090909092,19.818181818181817,25.181818181818183,56.86363636363637,6.5,19.954545454545453,12.090909090909092,14.772727272727273,19.863636363636363,6.363636363636363,3.6818181818181817,5.21875,1.0,0.6666666666666666
2007,137,1253,86,1397,121,N,0,0,12,X,5,X,7,0.3045026820885192,1.733428672584024,12.0,4.0,POM,131,39,Long Beach St,4.799999999999997,131,109.8,105.0,0.08800000000000001,Tennessee,22.099999999999994,39,115.1,93.0,0.042,29.304347826086957,60.869565217391305,8.782608695652174,22.08695652173913,12.26086956521739,15.217391304347826,12.652173913043478,7.478260869565218,15.652173913043478,25.695652173913043,60.08695652173913,7.565217391304348,21.17391304347826,12.391304347826088,14.173913043478262,16.217391304347824,5.608695652173913,2.217391304347826,6.633333333333334,28.90909090909091,62.18181818181818,9.0,25.09090909090909,14.0,17.09090909090909,14.954545454545455,10.590909090909092,19.818181818181817,25.181818181818183,56.86363636363637,6.5,19.954545454545453,12.090909090909092,14.772727272727273,19.863636363636363,6.363636363636363,3.6818181818181817,5.21875,1.0,0.6666666666666666
2007,139,1438,74,1397,77,N,0,0,4,X,5,X,-1,1.2455770324935802,1.733428672584024,7.0,4.0,POM,48,39,Virginia,20.3,48,114.1,93.8,0.023,Tennessee,22.099999999999994,39,115.1,93.0,0.042,27.210526315789473,59.94736842105263,8.894736842105264,23.0,14.31578947368421,14.736842105263158,13.631578947368421,5.052631578947368,18.57894736842105,24.31578947368421,62.63157894736842,7.315789473684211,22.31578947368421,12.526315789473685,13.736842105263158,14.210526315789474,4.526315789473684,4.105263157894737,5.689655172413793,28.90909090909091,62.18181818181818,9.0,25.09090909090909,14.0,17.09090909090909,14.954545454545455,10.590909090909092,19.818181818181817,25.181818181818183,56.86363636363637,6.5,19.954545454545453,12.090909090909092,14.772727272727273,19.863636363636363,6.363636363636363,3.6818181818181817,5.21875,0.3333333333333333,0.6666666666666666
2007,145,1326,92,1272,76,N,0,1,1,X,2,X,-1,10.182402106590246,3.0413757342253,1.0,2.0,POM,4,9,Ohio St,35.5,4,121.7,86.2,0.05,Memphis,30.10000000000001,9,116.2,86.1,0.016,26.233333333333334,55.0,7.133333333333334,20.066666666666666,11.233333333333333,15.733333333333333,11.5,6.833333333333333,13.0,21.9,57.1,6.566666666666666,21.333333333333332,11.4,12.166666666666666,14.133333333333333,4.766666666666667,2.066666666666667,13.484848484848484,28.366666666666667,60.36666666666667,7.666666666666667,21.266666666666666,14.833333333333334,15.2,13.6,10.133333333333333,19.1,20.433333333333334,53.733333333333334,5.0,15.9,11.533333333333333,10.333333333333334,18.366666666666667,5.633333333333334,3.966666666666667,17.242424242424242,1.0,1.0
2007,143,1401,64,1272,65,N,0,0,3,X,2,X,1,2.226348419901412,3.0413757342253,3.0,2.0,POM,5,9,Texas A&M,34.5,5,120.4,85.9,-0.046,Memphis,30.10000000000001,9,116.2,86.1,0.016,27.48,54.0,6.84,15.84,9.88,19.36,11.92,7.04,19.12,18.64,53.24,5.36,19.72,11.4,11.36,15.4,4.6,2.76,17.129032258064516,28.366666666666667,60.36666666666667,7.666666666666667,21.266666666666666,14.833333333333334,15.2,13.6,10.133333333333333,19.1,20.433333333333334,53.733333333333334,5.0,15.9,11.533333333333333,10.333333333333334,18.366666666666667,5.633333333333334,3.966666666666667,17.242424242424242,0.3333333333333333,1.0
2007,137,1317,58,1272,73,N,0,0,15,X,2,X,13,0.10274502394365084,3.0413757342253,15.0,2.0,POM,185,9,North Texas,-4.0,185,99.3,103.3,0.024,Memphis,30.10000000000001,9,116.2,86.1,0.016,27.35,57.05,6.65,16.6,12.65,13.35,15.65,6.45,20.8,22.8,57.9,6.6,20.15,11.95,9.85,15.75,5.95,3.35,4.1,28.366666666666667,60.36666666666667,7.666666666666667,21.266666666666666,14.833333333333334,15.2,13.6,10.133333333333333,19.1,20.433333333333334,53.733333333333334,5.0,15.9,11.533333333333333,10.333333333333334,18.366666666666667,5.633333333333334,3.966666666666667,17.242424242424242,1.0,1.0
